OBJECTID,plotid,longitude,latitude,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape.1,shape.2,shape.3,shape.4,shape.5,shape.6,shape.7,shape.8,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1.1,shape 1.2,shape 1.3,shape 1.4,shape 1.5,shape 1.6,shape 1.7,shape 1.8,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x_AOI,y_AOI,Median Income_AOI,Min Distance,AOI,Average Income_AOI,Latitude,Longitude,Date,ECO_L2T_LSTE_002_LST,ECO_L2T_LSTE_002_LST_err,ECO_L2T_LSTE_002_QC,ECO_L2T_LSTE_002_QC_bitmask,ECO_L2T_LSTE_002_QC_Mandatory_QA_flags,ECO_L2T_LSTE_002_QC_Mandatory_QA_flags_Description,ECO_L2T_LSTE_002_QC_Data_quality_flag,ECO_L2T_LSTE_002_QC_Data_quality_flag_Description,ECO_L2T_LSTE_002_QC_LST_accuracy,ECO_L2T_LSTE_002_QC_LST_accuracy_Description,ObjectId,x_LST,y_LST,AOI Latitude,AOI Longitude,Median Income_LST,Average Income_LST
462,1410,-97.75229076,30.51218297,,100,100,0,,100,6/26/22 0:56,175.7 secs,,0,0,0,0,10,,0,19,1,34,32,0,0,2,,,,,,,,,,2,,,,,,,,,,,1410,-97.75229076,30.51218297,,100,100,0,,100,6/26/22 0:56,175.7 secs,,0,0,0,0,10,,0,19,1,34,32,0,0,2,,,,,,,,,,2,,,,,,,,,,,-97.75229076,30.51218297,117987,2325.099574,14,108120.9189,30.51218297,-97.75229076,2022-09-11 11:19:52 UTC,295.4200134,2.24,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),72848,-97.75229076,30.51218297,30.51218297,-97.75229076,117987,108120.9189
463,1411,-97.75229076,30.51667957,,100,100,0,,100,6/26/22 1:02,329.9 secs,,0,0,29,0,1,,0,15,15,19,19,1,1,0,,,,,,,,,,0,,,,,,,,,,,1411,-97.75229076,30.51667957,,100,100,0,,100,6/26/22 1:02,329.9 secs,,0,0,29,0,1,,0,15,15,19,19,1,1,0,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.51667957,117987,2816.23445,14,108120.9189,30.51667957,-97.75229076,2023-11-05 04:56:53 UTC,286.480011,1.4,35264,0b1000100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),74131,-97.75229076,30.51667957,30.51667957,-97.75229076,117987,108120.9189
464,1412,-97.75229076,30.52117617,,100,100,0,,100,6/26/22 2:01,3572.4 secs,,0,0,0,0,27,,0,20,0,29,18,0,0,6,,,,,,,,,,0,,,,,,,,,,,1412,-97.75229076,30.52117617,,100,100,0,,100,6/26/22 2:01,3572.4 secs,,0,0,0,0,27,,0,20,0,29,18,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.52117617,117987,3309.572216,14,108120.9189,30.52117617,-97.75229076,2022-12-31 06:58:26 UTC,282.7000122,1.28,39616,0b1001101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),76932,-97.75229076,30.52117617,30.52117617,-97.75229076,117987,108120.9189
465,1413,-97.74707211,30.49869316,,100,100,0,,100,6/26/22 2:10,529.5 secs,,0,0,0,0,16,,0,11,0,27,41,1,0,0,,,,,,,,,,4,,,,,,,,,,,1413,-97.74707211,30.49869316,,100,100,0,,100,6/26/22 2:10,529.5 secs,,0,0,0,0,16,,0,11,0,27,41,1,0,0,,,,,,,,,,4,,,,,,,,,,,-97.74707211,30.49869316,117987,790.466918,14,108120.9189,30.49869316,-97.74707211,2022-06-11 15:29:47 UTC,312.6000061,2.24,20160,0b0100111011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),62650,-97.74707211,30.49869316,30.49869316,-97.74707211,117987,108120.9189
466,1414,-97.74707211,30.50318976,,100,100,0,,100,6/26/22 2:13,198.9 secs,,0,0,0,0,0,,0,0,53,0,47,0,0,0,,,,,,,,,,0,,,,,,,,,,,1414,-97.74707211,30.50318976,,100,100,0,,100,6/26/22 2:13,198.9 secs,,0,0,0,0,0,,0,0,53,0,47,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74707211,30.50318976,117987,1287.994616,14,108120.9189,30.50318976,-97.74707211,2022-06-23 10:41:10 UTC,297.5799866,2.3599999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),66534,-97.74707211,30.50318976,30.50318976,-97.74707211,117987,108120.9189
467,1415,-97.74707211,30.50768637,,100,100,0,,100,6/26/22 2:16,157.1 secs,,0,0,0,0,32,,0,14,0,22,28,1,0,3,,,,,,,,,,0,,,,,,,,,,,1415,-97.74707211,30.50768637,,100,100,0,,100,6/26/22 2:16,157.1 secs,,0,0,0,0,32,,0,14,0,22,28,1,0,3,,,,,,,,,,0,,,,,,,,,,,-97.74707211,30.50768636,117987,1786.064531,14,108120.9189,30.50768637,-97.74707211,2023-01-08 03:45:29 UTC,284.6799927,1.88,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),69751,-97.74707211,30.50768637,30.50768637,-97.74707211,117987,108120.9189
468,1416,-97.74707211,30.51218297,,100,100,0,,100,6/26/22 3:15,3526.5 secs,,0,0,0,0,26,,0,14,0,33,26,0,0,1,,,,,,,,,,0,,,,,,,,,,,1416,-97.74707211,30.51218297,,100,100,0,,100,6/26/22 3:15,3526.5 secs,,0,0,0,0,26,,0,14,0,33,26,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.74707211,30.51218297,117987,2284.320754,14,108120.9189,30.51218297,-97.74707211,2022-04-23 10:41:32 UTC,284.5599976,1.72,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),73154,-97.74707211,30.51218297,30.51218297,-97.74707211,117987,108120.9189
469,1417,-97.74707211,30.51667957,,100,100,0,,100,6/26/22 3:18,215.9 secs,,0,0,0,0,16,,0,17,0,24,39,1,1,0,,,,,,,,,,2,,,,,,,,,,,1417,-97.74707211,30.51667957,,100,100,0,,100,6/26/22 3:18,215.9 secs,,0,0,0,0,16,,0,17,0,24,39,1,1,0,,,,,,,,,,2,,,,,,,,,,,-97.74707211,30.51667957,117987,2782.663904,14,108120.9189,30.51667957,-97.74707211,2023-02-03 02:11:11 UTC,280.1799927,1.4,39616,0b1001101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),74637,-97.74707211,30.51667957,30.51667957,-97.74707211,117987,108120.9189
470,1418,-97.74707211,30.52117617,,100,100,0,,100,6/26/22 3:34,937.3 secs,,0,0,4,0,14,,0,29,1,16,35,0,0,0,,,,,,,,,,1,,,,,,,,,,,1418,-97.74707211,30.52117617,,100,100,0,,100,6/26/22 3:34,937.3 secs,,0,0,4,0,14,,0,29,1,16,35,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.74707211,30.52117617,117987,3281.05453,14,108120.9189,30.52117617,-97.74707211,2022-11-26 20:35:52 UTC,289.7200012,1.04,44992,0b1010111111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),76466,-97.74707211,30.52117617,30.52117617,-97.74707211,117987,108120.9189
471,1419,-97.74185346,30.49869316,,100,100,0,,100,6/26/22 3:40,388.6 secs,,0,0,0,0,17,,0,19,0,26,36,0,0,0,,,,,,,,,,2,,,,,,,,,,,1419,-97.74185346,30.49869316,,100,100,0,,100,6/26/22 3:40,388.6 secs,,0,0,0,0,17,,0,19,0,26,36,0,0,0,,,,,,,,,,2,,,,,,,,,,,-97.74185346,30.49869316,117987,968.9513636,14,108120.9189,30.49869316,-97.74185346,2022-04-27 09:05:45 UTC,287.6600037,1.88,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),62791,-97.74185346,30.49869316,30.49869316,-97.74185346,117987,108120.9189
472,1420,-97.74185346,30.50318976,,100,100,0,,100,7/4/22 4:18,130.7 secs,,0,0,0,0,32,,0,3,0,25,38,1,0,1,,,,,,,,,,0,,,,,,,,,,,1420,-97.74185346,30.50318976,,100,100,0,,100,7/4/22 4:18,130.7 secs,,0,0,0,0,32,,0,3,0,25,38,1,0,1,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.50318976,117987,1404.615422,14,108120.9189,30.50318976,-97.74185346,2024-05-17 23:35:53 UTC,305.019989,2.04,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),66838,-97.74185346,30.50318976,30.50318976,-97.74185346,117987,108120.9189
473,1421,-97.74185346,30.50768637,,100,100,0,,100,7/4/22 4:20,142.2 secs,,0,0,0,0,30,,0,18,0,14,38,0,0,0,,,,,,,,,,0,,,,,,,,,,,1421,-97.74185346,30.50768637,,100,100,0,,100,7/4/22 4:20,142.2 secs,,0,0,0,0,30,,0,18,0,14,38,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.50768636,117987,1871.90449,14,108120.9189,30.50768637,-97.74185346,2022-12-31 06:58:26 UTC,281.2200012,1.28,40640,0b1001111011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),69391,-97.74185346,30.50768637,30.50768637,-97.74185346,117987,108120.9189
474,1422,-97.74185346,30.51218297,,100,100,0,,100,7/4/22 4:21,37.2 secs,,0,0,0,0,4,,0,7,0,4,85,0,0,0,,,,,,,,,,0,,,,,,,,,,,1422,-97.74185346,30.51218297,,100,100,0,,100,7/4/22 4:21,37.2 secs,,0,0,0,0,4,,0,7,0,4,85,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.51218297,117987,2352.043105,14,108120.9189,30.51218297,-97.74185346,2023-12-25 16:58:16 UTC,287.6400146,0.8,56256,0b1101101111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b11,<1 K (Excellent performance),73718,-97.74185346,30.51218297,30.51218297,-97.74185346,117987,108120.9189
475,1423,-97.74185346,30.51667957,,100,100,0,,100,7/4/22 4:23,109.3 secs,,0,0,0,0,9,,17,30,0,6,36,1,0,0,,,,,,,,,,1,,,,,,,,,,,1423,-97.74185346,30.51667957,,100,100,0,,100,7/4/22 4:23,109.3 secs,,0,0,0,0,9,,17,30,0,6,36,1,0,0,,,,,,,,,,1,,,,,,,,,,,-97.74185346,30.51667957,117987,2838.518878,14,108120.9189,30.51667957,-97.74185346,2022-08-01 03:33:09 UTC,303.2999878,2.52,3520,0b0000110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b00,>2 K (Poor performance),75720,-97.74185346,30.51667957,30.51667957,-97.74185346,117987,108120.9189
476,1424,-97.74185346,30.52117617,,100,100,0,,100,7/4/22 4:24,80.8 secs,,0,0,0,0,0,,0,20,1,16,63,0,0,0,,,,,,,,,,0,,,,,,,,,,,1424,-97.74185346,30.52117617,,100,100,0,,100,7/4/22 4:24,80.8 secs,,0,0,0,0,0,,0,20,1,16,63,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.52117617,117987,3328.554551,14,108120.9189,30.52117617,-97.74185346,2023-08-05 16:53:17 UTC,320.480011,1.92,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),76154,-97.74185346,30.52117617,30.52117617,-97.74185346,117987,108120.9189
477,1425,-97.73663481,30.49869316,,100,100,0,,100,7/4/22 4:26,128.3 secs,,0,0,0,0,16,,0,31,1,27,23,0,0,2,,,,,,,,,,0,,,,,,,,,,,1425,-97.73663481,30.49869316,,100,100,0,,100,7/4/22 4:26,128.3 secs,,0,0,0,0,16,,0,31,1,27,23,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.49869316,117987,1324.732803,14,108120.9189,30.49869316,-97.73663481,2023-01-23 06:15:02 UTC,276.2799988,0.72,65472,0b1111111111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b11,<1 K (Excellent performance),63335,-97.73663481,30.49869316,30.49869316,-97.73663481,117987,108120.9189
478,1426,-97.73663481,30.50318976,,100,100,0,,100,7/4/22 4:29,162.9 secs,,0,0,0,0,3,,0,30,0,31,24,1,0,0,,,,,,,,,,11,,,,,,,,,,,1426,-97.73663481,30.50318976,,100,100,0,,100,7/4/22 4:29,162.9 secs,,0,0,0,0,3,,0,30,0,31,24,1,0,0,,,,,,,,,,11,,,,,,,,,,,-97.73663481,30.50318976,117987,1670.017127,14,108120.9189,30.50318976,-97.73663481,2022-12-11 23:08:13 UTC,285.2000122,1.6,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),66361,-97.73663481,30.50318976,30.50318976,-97.73663481,117987,108120.9189
479,1427,-97.73663481,30.50768637,,100,100,0,,100,7/4/22 4:32,144.7 secs,,0,0,0,0,30,,0,11,0,29,30,0,0,0,,,,,,,,,,0,,,,,,,,,,,1427,-97.73663481,30.50768637,,100,100,0,,100,7/4/22 4:32,144.7 secs,,0,0,0,0,30,,0,11,0,29,30,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.50768636,117987,2078.461354,14,108120.9189,30.50768637,-97.73663481,2023-01-04 13:32:06 UTC,279.9200134,0.84,61120,0b1110111011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b11,<1 K (Excellent performance),69059,-97.73663481,30.50768637,30.50768637,-97.73663481,117987,108120.9189
480,1428,-97.73663481,30.51218297,,100,100,0,,100,7/5/22 1:43,126.1 secs,,0,0,0,0,27,,0,49,2,6,15,1,0,0,,,,,,,,,,0,,,,,,,,,,,1428,-97.73663481,30.51218297,,100,100,0,,100,7/5/22 1:43,126.1 secs,,0,0,0,0,27,,0,49,2,6,15,1,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.51218297,117987,2519.532578,14,108120.9189,30.51218297,-97.73663481,2023-08-13 21:50:49 UTC,325.2399902,2.2,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),73808,-97.73663481,30.51218297,30.51218297,-97.73663481,117987,108120.9189
481,1429,-97.73663481,30.51667957,,100,100,0,,100,7/5/22 1:45,149.1 secs,,0,0,0,0,11,,0,8,0,25,56,0,0,0,,,,,,,,,,0,,,,,,,,,,,1429,-97.73663481,30.51667957,,100,100,0,,100,7/5/22 1:45,149.1 secs,,0,0,0,0,11,,0,8,0,25,56,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.51667957,117987,2978.773156,14,108120.9189,30.51667957,-97.73663481,2024-05-24 20:59:30 UTC,313.7600098,3.04,2496,0b0000100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b00,>2 K (Poor performance),75328,-97.73663481,30.51667957,30.51667957,-97.73663481,117987,108120.9189
482,1430,-97.73663481,30.52117617,,100,100,0,,100,7/5/22 1:47,93.5 secs,,0,0,9,17,5,,0,0,3,0,66,0,0,0,,,,,,,,,,0,,,,,,,,,,,1430,-97.73663481,30.52117617,,100,100,0,,100,7/5/22 1:47,93.5 secs,,0,0,9,17,5,,0,0,3,0,66,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.52117617,117987,3448.932871,14,108120.9189,30.52117617,-97.73663481,2023-08-13 21:50:49 UTC,322.980011,2.2,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),76609,-97.73663481,30.52117617,30.52117617,-97.73663481,117987,108120.9189
483,1431,-97.73141616,30.49869316,,100,100,0,,100,7/5/22 1:48,62.3 secs,,0,0,35,0,0,,0,0,5,0,60,0,0,0,,,,,,,,,,0,,,,,,,,,,,1431,-97.73141616,30.49869316,,100,100,0,,100,7/5/22 1:48,62.3 secs,,0,0,35,0,0,,0,0,5,0,60,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73141616,30.49869316,117987,1752.994213,14,108120.9189,30.49869316,-97.73141616,2022-12-11 14:58:13 UTC,284.3399963,1.8,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),63220,-97.73141616,30.49869316,30.49869316,-97.73141616,117987,108120.9189
484,1432,-97.73141616,30.50318976,,100,100,0,,100,7/5/22 1:52,247.6 secs,,0,0,0,0,41,,0,10,0,21,23,0,0,0,,,,,,,,,,5,,,,,,,,,,,1432,-97.73141616,30.50318976,,100,100,0,,100,7/5/22 1:52,247.6 secs,,0,0,0,0,41,,0,10,0,21,23,0,0,0,,,,,,,,,,5,,,,,,,,,,,-97.73141616,30.50318976,117987,2026.565639,14,108120.9189,30.50318976,-97.73141616,2023-12-29 15:22:27 UTC,282.3800049,0.76,56256,0b1101101111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b11,<1 K (Excellent performance),66661,-97.73141616,30.50318976,30.50318976,-97.73141616,117987,108120.9189
485,1433,-97.73141616,30.50768637,,100,100,0,,100,7/5/22 1:54,130.8 secs,,0,0,0,0,8,,0,8,0,31,53,0,0,0,,,,,,,,,,0,,,,,,,,,,,1433,-97.73141616,30.50768637,,100,100,0,,100,7/5/22 1:54,130.8 secs,,0,0,0,0,8,,0,8,0,31,53,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73141616,30.50768636,117987,2374.437209,14,108120.9189,30.50768637,-97.73141616,2023-09-29 03:32:58 UTC,299.4200134,2.24,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),70055,-97.73141616,30.50768637,30.50768637,-97.73141616,117987,108120.9189
486,1434,-97.73141616,30.51218297,,100,100,0,,100,7/5/22 1:56,124.8 secs,,0,0,0,0,13,,0,12,0,39,34,2,0,0,,,,,,,,,,0,,,,,,,,,,,1434,-97.73141616,30.51218297,,100,100,0,,100,7/5/22 1:56,124.8 secs,,0,0,0,0,13,,0,12,0,39,34,2,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73141616,30.51218297,117987,2768.742356,14,108120.9189,30.51218297,-97.73141616,2023-12-02 17:47:56 UTC,284.2399902,1.24,35520,0b1000101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),73443,-97.73141616,30.51218297,30.51218297,-97.73141616,117987,108120.9189
487,1435,-97.73141616,30.51667957,,100,100,0,,100,7/5/22 1:58,87.1 secs,,0,0,1,0,12,,0,11,5,15,56,0,0,0,,,,,,,,,,0,,,,,,,,,,,1435,-97.73141616,30.51667957,,100,100,0,,100,7/5/22 1:58,87.1 secs,,0,0,1,0,12,,0,11,5,15,56,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73141616,30.51667957,117987,3192.321835,14,108120.9189,30.51667957,-97.73141616,2024-05-07 12:00:04 UTC,294.6199951,1.76,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),75636,-97.73141616,30.51667957,30.51667957,-97.73141616,117987,108120.9189
488,1436,-97.73141616,30.52117617,,100,100,0,,100,7/5/22 2:01,160.2 secs,,0,0,0,0,23,,0,9,0,32,34,1,1,0,,,,,,,,,,0,,,,,,,,,,,1436,-97.73141616,30.52117617,,100,100,0,,100,7/5/22 2:01,160.2 secs,,0,0,0,0,23,,0,9,0,32,34,1,1,0,,,,,,,,,,0,,,,,,,,,,,-97.73141616,30.52117617,117987,3634.956187,14,108120.9189,30.52117617,-97.73141616,2023-09-28 19:23:22 UTC,317.8800049,2.28,18112,0b0100011011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),77703,-97.73141616,30.52117617,30.52117617,-97.73141616,117987,108120.9189
489,2200,-97.7730698,30.43368983,,100,100,0,,90,6/20/22 14:46,343193.8 secs,,0,0,15,0,28,,0,0,0,29,20,0,0,8,,,,,,,,,,0,,,,,,,,,,,2200,-97.7730698,30.43368983,,100,100,0,,90,6/20/22 14:46,343193.8 secs,,0,0,15,0,28,,0,0,0,29,20,0,0,8,,,,,,,,,,0,,,,,,,,,,,-97.7730698,30.43368983,46069,2118.830086,22,80046.85135,30.43368983,-97.7730698,2024-06-28 07:08:51 UTC,301.1000061,2.52,2496,0b0000100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b00,>2 K (Poor performance),54277,-97.7730698,30.43368983,30.43368983,-97.7730698,46069,80046.85135
490,2201,-97.78610622,30.42244832,,100,100,0,,100,6/20/22 14:53,158.2 secs,,0,0,7,0,21,,0,0,0,11,58,0,0,3,,,,,,,,,,0,,,,,,,,,,,2201,-97.78610622,30.42244832,,100,100,0,,100,6/20/22 14:53,158.2 secs,,0,0,7,0,21,,0,0,0,11,58,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.78610622,30.42244832,88758,3027.952313,22,80046.85135,30.42244832,-97.78610622,2022-12-07 16:34:20 UTC,283.0400085,2.0799999,17856,0b0100010111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),51648,-97.78610622,30.42244832,30.42244832,-97.78610622,88758,80046.85135
491,2202,-97.78610622,30.42694492,,100,100,0,,100,6/20/22 15:48,3294.7 secs,,0,0,84,0,11,,0,0,0,5,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,2202,-97.78610622,30.42694492,,100,100,0,,100,6/20/22 15:48,3294.7 secs,,0,0,84,0,11,,0,0,0,5,0,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.78610622,30.42694492,88758,3171.560434,22,80046.85135,30.42694492,-97.78610622,2023-01-04 13:32:06 UTC,279.2000122,0.84,64192,0b1111101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b11,<1 K (Excellent performance),52657,-97.78610622,30.42694492,30.42694492,-97.78610622,88758,80046.85135
492,2203,-97.78610622,30.43144153,,100,100,0,,100,6/20/22 15:50,123.2 secs,,0,0,0,0,14,,0,0,0,13,68,0,0,5,,,,,,,,,,0,,,,,,,,,,,2203,-97.78610622,30.43144153,,100,100,0,,100,6/20/22 15:50,123.2 secs,,0,0,0,0,14,,0,0,0,13,68,0,0,5,,,,,,,,,,0,,,,,,,,,,,-97.78610622,30.43144153,46069,2793.54082,22,80046.85135,30.43144153,-97.78610622,2022-05-20 08:27:02 UTC,289.9400024,1.5599999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),53907,-97.78610622,30.43144153,30.43144153,-97.78610622,46069,80046.85135
493,2204,-97.78610622,30.43593813,,100,100,0,,100,6/20/22 15:51,73.5 secs,,0,0,1,0,6,,0,0,0,13,75,0,0,5,,,,,,,,,,0,,,,,,,,,,,2204,-97.78610622,30.43593813,,100,100,0,,100,6/20/22 15:51,73.5 secs,,0,0,1,0,6,,0,0,0,13,75,0,0,5,,,,,,,,,,0,,,,,,,,,,,-97.78610622,30.43593813,46069,2388.835495,22,80046.85135,30.43593813,-97.78610622,2022-05-08 05:05:04 UTC,297.1000061,2,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),54316,-97.78610622,30.43593813,30.43593813,-97.78610622,46069,80046.85135
494,2205,-97.78610622,30.44043473,,100,100,0,,100,6/20/22 15:52,63.6 secs,,0,0,74,0,0,,0,0,0,0,16,0,0,10,,,,,,,,,,0,,,,,,,,,,,2205,-97.78610622,30.44043473,,100,100,0,,100,6/20/22 15:52,63.6 secs,,0,0,74,0,0,,0,0,0,0,16,0,0,10,,,,,,,,,,0,,,,,,,,,,,-97.78610622,30.44043473,46069,2026.373001,22,80046.85135,30.44043473,-97.78610622,2022-10-27 08:38:45 UTC,284.3999939,1.16,40640,0b1001111011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),55521,-97.78610622,30.44043473,30.44043473,-97.78610622,46069,80046.85135
495,2206,-97.78610622,30.44493133,,100,100,0,,100,6/20/22 15:53,56.4 secs,,0,0,0,0,81,,0,0,0,3,14,0,0,2,,,,,,,,,,0,,,,,,,,,,,2206,-97.78610622,30.44493133,,100,100,0,,100,6/20/22 15:53,56.4 secs,,0,0,0,0,81,,0,0,0,3,14,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.78610622,30.44493133,46069,1732.867248,22,80046.85135,30.44493133,-97.78610622,2023-06-13 13:55:49 UTC,298.1000061,2.3599999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),56587,-97.78610622,30.44493133,30.44493133,-97.78610622,46069,80046.85135
496,2207,-97.78089165,30.42244832,,100,100,0,,100,6/20/22 15:54,34.0 secs,,0,0,2,0,0,,0,0,0,9,89,0,0,0,,,,,,,,,,0,,,,,,,,,,,2207,-97.78089165,30.42244832,,100,100,0,,100,6/20/22 15:54,34.0 secs,,0,0,2,0,0,,0,0,0,9,89,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.78089165,30.42244832,88758,2540.652256,22,80046.85135,30.42244832,-97.78089165,2023-07-17 00:56:20 UTC,306.2600098,2.4400001,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),52575,-97.78089165,30.42244832,30.42244832,-97.78089165,88758,80046.85135
